speed,heading_error,checkpoint_distance,ray_0_front,ray_1_+45,ray_2_+90,ray_3_+135,ray_4_back,ray_5_-135,ray_6_-90,ray_7_-45,ground_friction,throttle,steering
17.6822,0.5144,38.6947,5.5752,13.7602,29.6268,35.2905,25.0475,9.9688,4.9907,4.1263,0.7000,1.0000,-1.0000
17.3489,0.4470,37.9803,5.6877,14.8706,31.1975,36.1332,24.6683,9.6380,4.8484,4.0725,0.7000,1.0000,-1.0000
16.9816,0.3791,37.2791,5.7318,16.1495,32.8244,36.8710,24.0125,9.2028,4.6361,3.9722,0.7000,1.0000,-1.0000
16.6587,0.3119,36.5909,5.8664,17.6961,34.5932,37.5661,23.2355,8.7775,4.4396,3.8927,0.7000,1.0000,-1.0000
16.2929,0.2509,35.9145,6.0569,19.3862,36.3995,38.3087,22.5594,8.4734,4.3222,3.8681,0.7000,1.0000,-1.0000
15.9276,0.1852,35.2446,6.2434,21.1839,38.3047,38.9139,21.6382,7.9877,4.1137,3.7990,0.7000,1.0000,-1.0000
15.6065,0.1230,34.5833,6.5419,23.1103,40.2315,39.5344,20.8764,7.6005,3.9811,3.7736,0.7000,1.0000,-1.0000
15.1653,0.0919,33.9298,6.7235,24.2678,41.7034,40.4991,20.9760,7.5994,3.9680,3.7974,0.7000,1.0000,0.0000
15.1891,0.1038,33.2806,6.3782,23.9706,42.3059,41.7806,22.0131,7.7963,3.9009,3.6489,0.7000,1.0000,0.0000
14.7223,0.1310,32.6289,5.9358,23.2017,42.5397,43.2132,23.4895,8.1701,3.8426,3.5013,0.7000,1.0000,0.0000
14.2814,0.1520,31.9869,5.6928,22.6868,42.8788,44.5845,24.9605,8.6885,3.8848,3.4495,0.7000,1.0000,0.0000
14.3951,0.1178,31.3522,5.8244,23.9421,44.4152,45.4296,24.8283,8.4386,3.7834,3.4101,0.7000,1.0000,-1.0000
14.0528,0.0640,30.7159,6.1008,25.7834,46.3591,46.0509,24.1482,7.8978,3.6399,3.3911,0.7000,1.0000,-1.0000
13.4260,0.0093,30.0841,6.6090,27.7333,48.3112,46.6529,23.6107,7.5090,3.5969,3.4654,0.7000,1.0000,-1.0000
13.5531,-0.0407,29.4677,7.2531,29.4920,50.0000,47.2263,23.2946,7.2570,3.6148,3.5908,0.7000,1.0000,-1.0000
13.6673,-0.0548,28.8399,7.1561,29.8864,50.0000,48.0624,23.6112,7.0179,3.4761,3.4746,0.7000,1.0000,0.0000
13.1966,-0.0458,28.2003,6.6757,29.5843,50.0000,49.1832,24.4489,6.8832,3.3004,3.2671,0.7000,1.0000,0.0000
13.0419,-0.0027,27.5854,6.3339,28.6348,50.0000,50.0000,26.6178,7.7317,3.4539,3.2862,0.7000,1.0000,0.0000
13.2397,0.0051,26.9614,6.0190,28.3178,50.0000,50.0000,27.5720,7.7368,3.3427,3.1489,0.7000,1.0000,0.0000
12.8841,0.0302,26.3414,5.8205,27.7571,50.0000,50.0000,29.2252,8.3441,3.4254,3.1494,0.7000,1.0000,0.0000
12.7596,0.0462,25.7202,5.5765,27.2750,50.0000,50.0000,30.5423,8.6795,3.3996,3.0817,0.7000,1.0000,0.0000
12.7101,0.0613,25.1012,5.3922,26.8564,50.0000,50.0000,31.8680,9.0630,3.3978,3.0317,0.7000,1.0000,0.0000
12.6684,0.0773,24.4829,5.2448,26.4033,50.0000,50.0000,33.2638,9.5332,3.4198,3.0017,0.8000,1.0000,0.0000
12.8309,0.0932,23.8600,5.0974,25.9589,50.0000,50.0000,34.6780,10.0496,3.4364,2.9722,0.8000,1.0000,0.0000
12.9732,0.1085,23.2279,4.9451,25.5027,50.0000,50.0000,36.0904,10.5900,3.4453,2.9390,0.8000,1.0000,0.0000
12.8545,0.1247,22.5878,4.8603,25.1157,50.0000,50.0000,37.5967,11.2985,3.4996,2.9382,0.8000,1.0000,0.0000
13.3152,0.1390,21.9469,4.7867,24.7635,50.0000,50.0000,39.0507,11.9677,3.5413,2.9339,0.8000,1.0000,0.0000
13.4351,0.1603,21.2891,4.5935,24.0521,50.0000,50.0000,40.6986,12.7799,3.5270,2.8741,0.9000,1.0000,0.0000
13.7322,0.1762,20.6211,4.4756,23.6292,50.0000,50.0000,42.2281,13.5658,3.5399,2.8425,0.9000,1.0000,0.0000
13.9699,0.1946,19.9400,4.3927,23.2101,49.9680,50.0000,43.9053,14.6185,3.5874,2.8360,0.9000,1.0000,0.0000
14.2437,0.2118,19.2461,4.3269,22.8207,49.4061,50.0000,45.5521,15.6880,3.6176,2.8293,0.9000,1.0000,0.0000
14.5073,0.1657,18.5395,4.5815,24.7362,50.0000,50.0000,44.8957,13.4688,3.4762,2.8342,1.0000,1.0000,-1.0000
14.8485,0.0850,17.8252,5.3527,27.6306,50.0000,50.0000,43.4120,10.6991,3.4122,2.9981,1.0000,1.0000,-1.0000
15.5621,-0.0166,17.0816,6.2691,30.2407,50.0000,50.0000,41.4981,7.9147,3.1561,3.0213,1.0000,1.0000,-1.0000
15.6384,-0.1018,16.3095,7.4762,32.3389,50.0000,50.0000,40.3329,6.4058,2.9831,3.0813,1.0000,1.0000,0.0000
16.0115,-0.0864,15.5259,7.3859,31.9760,50.0000,50.0000,41.9003,6.5393,2.9958,3.0650,1.0000,1.0000,0.0000
15.5035,-0.0424,14.7360,7.5481,31.3636,50.0000,50.0000,44.5291,7.7451,3.3378,3.3329,1.0000,1.0000,0.0000
16.1922,-0.0357,13.9502,8.3986,31.6703,50.0000,50.0000,46.2663,8.4568,3.6499,3.6517,1.0000,1.0000,0.0000
16.8504,-0.0287,13.1298,8.7895,31.6318,50.0000,50.0000,47.7785,8.7373,3.7716,3.7895,1.2000,1.0000,0.0000
17.4031,-0.0214,12.2778,8.7390,31.2802,50.0000,50.0000,49.0905,8.5954,3.7097,3.7276,1.2000,1.0000,0.0000
17.9327,-0.0134,11.3983,8.2161,30.6717,50.0000,50.0000,50.0000,8.0417,3.4617,3.4823,1.2000,1.0000,0.0000
18.4399,-0.0045,10.4926,7.1687,29.7059,50.0000,50.0000,50.0000,7.0758,3.0276,3.0388,1.2000,1.0000,0.0000
17.3964,0.0634,9.5959,6.8562,28.8163,50.0000,50.0000,50.0000,8.5535,3.2737,3.1467,1.2000,1.0000,0.0000
17.9362,0.0932,8.7155,7.1407,28.6933,50.0000,50.0000,50.0000,9.4365,3.4852,3.3180,1.2000,1.0000,-1.0000
18.4455,-0.8910,45.7147,10.2662,30.3225,50.0000,50.0000,50.0000,6.8379,3.2960,3.5318,1.2000,1.0000,-1.0000
18.3923,-1.0425,45.0427,45.9017,32.3905,50.0000,50.0000,50.0000,5.2833,3.1122,3.7800,1.2000,1.0000,-1.0000
18.5948,-1.0764,44.3978,44.8920,32.3349,50.0000,50.0000,50.0000,5.1658,3.1491,3.9166,1.2000,1.0000,0.0000
18.4334,-1.0612,43.7871,44.2566,31.6338,50.0000,50.0000,50.0000,5.9136,3.5268,4.3730,1.2000,1.0000,0.0000
18.9043,-1.0778,43.1928,43.3605,31.3230,50.0000,50.0000,50.0000,6.1679,3.7361,4.7306,1.2000,1.0000,0.0000
19.3602,-1.0482,42.6061,42.8583,30.0647,50.0000,50.0000,50.0000,6.5595,3.7987,4.6548,1.2000,1.0000,1.0000
19.8107,-0.9229,42.0261,43.8234,28.1389,50.0000,50.0000,50.0000,7.9934,3.7692,4.1190,1.2000,1.0000,1.0000
18.8382,-0.7952,41.4472,11.8159,28.3216,46.0487,50.0000,50.0000,11.3132,3.9424,3.8474,1.0000,1.0000,1.0000
19.3178,-0.6700,40.9118,9.4637,34.8985,36.7904,50.0000,50.0000,25.6407,4.7005,4.1523,1.0000,1.0000,0.0000
19.7775,-0.6900,40.3615,48.3591,36.7510,35.9593,50.0000,50.0000,25.0050,4.8732,4.4141,1.0000,1.0000,0.0000
20.2232,-0.7107,39.7974,47.1763,37.3971,34.8672,50.0000,50.0000,22.7220,4.8169,4.4733,1.0000,1.0000,0.0000
20.6543,-0.7321,39.2223,45.9775,36.4469,33.5293,50.0000,50.0000,19.4131,4.5075,4.2662,1.0000,1.0000,0.0000
20.3264,-0.7123,38.6472,46.3528,35.3573,31.1933,50.0000,50.0000,25.8851,4.5433,4.2622,1.0000,1.0000,0.0000
20.4835,-0.7177,38.0865,45.8035,34.3884,30.0610,50.0000,50.0000,50.0000,4.7283,4.5627,1.0000,1.0000,0.0000
20.7755,-0.7348,37.5226,44.7969,33.4463,29.1907,50.0000,50.0000,28.2268,4.8099,4.8026,1.0000,1.0000,0.0000
20.9357,-0.7468,36.9586,44.0114,32.4976,28.3052,50.0000,50.0000,28.1813,4.9089,5.1036,1.0000,1.0000,0.0000
20.7095,-0.7934,36.3992,41.9147,31.6168,28.2883,50.0000,50.0000,18.6489,5.1435,5.8462,1.0000,1.0000,-1.0000
21.0830,-0.9669,35.8508,36.3736,31.3479,31.4616,50.0000,50.0000,10.0401,5.2544,8.2220,0.9000,1.0000,-1.0000
21.3129,-1.1267,35.3135,32.7552,30.9414,36.4098,50.0000,50.0000,7.6642,5.3939,50.0000,0.9000,1.0000,-1.0000
21.5191,-1.2429,34.7993,30.5627,28.0386,41.2450,50.0000,50.0000,6.4969,5.4841,50.0000,0.9000,1.0000,0.0000
20.4850,-1.1817,34.3154,30.6695,29.5857,32.7571,50.0000,50.0000,6.9386,5.5364,50.0000,0.9000,1.0000,1.0000
20.7391,-1.0146,33.8928,33.2874,27.2028,26.4393,50.0000,50.0000,9.8071,6.1274,50.0000,0.9000,1.0000,1.0000
20.9534,-0.9094,33.4835,35.9723,25.9600,24.9617,50.0000,50.0000,13.8000,6.5776,13.6052,0.9000,1.0000,1.0000
21.1139,-0.8049,33.0821,40.2037,25.1936,25.1277,50.0000,50.0000,50.0000,6.8364,11.0270,0.9000,1.0000,1.0000
21.2107,-0.7010,32.6839,47.0504,24.8743,27.0741,39.7625,50.0000,50.0000,6.9125,9.4469,0.9000,1.0000,1.0000
21.2371,-0.5976,32.2847,50.0000,25.0145,25.2568,27.9054,50.0000,50.0000,6.7933,8.1818,0.9000,1.0000,1.0000
21.1892,-0.4945,31.8810,50.0000,25.6747,23.1879,23.0971,50.0000,50.0000,6.3999,6.9657,0.9000,1.0000,1.0000
20.1829,-0.3916,31.4695,50.0000,26.9995,21.7150,21.3800,50.0000,50.0000,6.1652,6.1332,0.9000,1.0000,1.0000
19.9502,-0.2687,31.0656,50.0000,29.8138,20.7447,22.1190,50.0000,50.0000,6.7740,5.9218,1.0000,1.0000,0.0000
19.9531,-0.2981,30.6407,50.0000,28.7637,20.0141,22.0758,50.0000,50.0000,6.2217,5.9149,1.0000,1.0000,0.0000
19.7266,-0.3123,30.1967,50.0000,28.2232,19.3361,22.4386,50.0000,50.0000,5.9714,5.9163,1.0000,1.0000,0.0000
19.5909,-0.3416,29.7323,50.0000,27.2786,18.6889,22.5678,50.0000,50.0000,5.5220,5.8477,1.0000,1.0000,0.0000
19.5046,-0.3490,29.2549,50.0000,27.0316,18.1021,23.3749,33.7249,50.0000,5.3695,5.8541,1.0000,1.0000,0.0000
19.6970,-0.3784,28.7610,50.0000,26.1824,17.5334,23.5490,28.5762,50.0000,5.0521,5.7728,1.0000,1.0000,0.0000
19.4487,-0.4083,28.2474,50.0000,25.3855,16.9997,22.8322,24.7627,50.0000,4.7112,5.6354,1.2000,1.0000,0.0000
19.6157,-0.3129,27.7316,20.8240,28.8803,16.7455,20.0692,19.9741,50.0000,4.7106,5.1753,1.2000,1.0000,1.0000
19.4754,-0.1974,27.2004,12.0388,35.9893,16.9026,17.8947,18.9353,50.0000,4.5751,4.5777,1.2000,1.0000,1.0000
19.1592,-0.0573,26.6644,8.4999,50.0000,17.7412,16.3051,20.1723,50.0000,4.9117,4.3578,1.2000,1.0000,1.0000
19.0415,0.0553,26.1137,6.6343,50.0000,18.9860,15.4368,22.2474,50.0000,4.9963,4.0181,1.2000,1.0000,1.0000
18.4345,0.1927,25.5487,5.3198,50.0000,50.0000,50.0000,50.0000,17.4639,5.3429,3.7820,1.2000,1.0000,1.0000
17.7395,0.3244,24.9799,4.6481,22.1794,50.0000,50.0000,50.0000,18.4594,6.3110,3.8108,1.2000,1.0000,1.0000
17.3828,0.3854,24.4020,4.1955,14.5151,50.0000,50.0000,50.0000,19.2881,6.6762,3.6793,1.2000,1.0000,0.0000
16.6619,0.3820,23.8139,4.0458,13.1330,50.0000,50.0000,50.0000,19.9338,6.6206,3.6014,1.2000,1.0000,0.0000
16.1543,0.3680,23.2197,3.9211,12.3856,50.0000,50.0000,50.0000,20.6660,6.5516,3.5130,1.2000,1.0000,0.0000
15.6977,0.3691,22.6189,3.8368,11.3205,50.0000,50.0000,50.0000,21.7124,6.7916,3.5114,1.2000,1.0000,0.0000
15.3920,0.3469,22.0049,3.6975,10.9045,50.0000,50.0000,50.0000,22.4299,6.6000,3.3877,1.2000,1.0000,0.0000
15.0714,0.3611,21.3897,3.6646,9.8501,50.0000,50.0000,50.0000,23.9877,7.2498,3.4799,1.2000,1.0000,0.0000
15.1921,0.3412,20.7557,3.4538,9.2703,50.0000,50.0000,50.0000,24.7221,6.8738,3.2817,1.2000,1.0000,0.0000
14.4587,0.3657,20.1243,3.5329,8.5496,50.0000,50.0000,50.0000,26.6883,8.1342,3.5063,1.0000,1.0000,0.0000
14.7359,0.3483,19.4788,3.4232,8.2423,50.0000,50.0000,50.0000,27.7080,8.0556,3.4201,1.0000,1.0000,0.0000
14.4490,0.3319,18.8011,3.2211,7.7104,50.0000,50.0000,50.0000,28.6338,7.6542,3.2062,1.0000,1.0000,0.0000
14.4651,0.3641,18.1284,3.1323,6.8239,50.0000,50.0000,50.0000,30.5928,8.8367,3.2693,1.0000,1.0000,-1.0000
14.5820,0.2602,17.4409,3.2095,8.2755,39.5847,17.4727,17.9610,30.7417,7.1859,3.1366,1.0000,1.0000,-1.0000
14.7673,0.1549,16.7378,3.3345,10.8360,33.8618,17.3911,19.3102,31.5183,6.0436,3.0320,1.0000,1.0000,-1.0000
15.0038,0.0454,16.0174,3.4962,16.7945,29.8407,17.4738,21.0873,33.3914,5.1645,2.9299,0.9000,1.0000,-1.0000
14.9372,-0.0476,15.2896,3.7665,50.0000,27.5941,17.7520,23.0280,38.1875,4.7660,2.9659,0.9000,1.0000,-1.0000
15.4647,-0.0938,14.5554,3.8109,50.0000,27.2791,18.1881,24.3328,45.3029,4.5480,2.9153,0.9000,1.0000,0.0000
15.4392,-0.0908,13.8026,3.6494,50.0000,28.5777,18.7016,24.6139,47.3488,4.5523,2.8454,0.8000,1.0000,0.0000
15.3860,-0.0944,13.0592,3.6635,50.0000,29.7422,19.2112,25.0050,50.0000,4.7397,2.8965,0.7000,1.0000,0.0000
15.1310,-0.1111,12.3130,3.5721,50.0000,30.5150,19.7103,25.6547,50.0000,4.6417,2.8264,0.7000,1.0000,0.0000
14.9206,-0.1091,11.5851,3.4958,50.0000,32.0485,20.2420,25.8648,50.0000,4.7630,2.8208,0.7000,1.0000,0.0000
14.7058,-0.1212,10.8693,3.4647,50.0000,33.1380,20.7505,26.3321,50.0000,4.8200,2.8153,0.7000,1.0000,0.0000
14.5073,-0.1333,10.1664,3.4359,50.0000,34.3234,21.2636,26.7566,50.0000,4.8888,2.8146,0.7000,1.0000,0.0000
14.3077,-0.1481,9.4757,3.4148,50.0000,35.5192,21.7770,27.1837,50.0000,4.9567,2.8173,0.7000,1.0000,0.0000
14.1503,-0.1653,8.7977,3.3963,50.0000,36.7510,22.2928,27.6030,50.0000,5.0263,2.8203,0.4000,1.0000,0.0000
14.1727,-0.1855,8.1285,3.3793,50.0000,38.0434,22.8189,28.0193,50.0000,5.1012,2.8253,0.4000,1.0000,0.0000
14.1689,-0.3114,48.4792,3.3744,50.0000,39.3850,23.3571,28.4437,50.0000,5.1869,2.8365,0.4000,1.0000,0.0000
14.2194,-0.3096,47.8435,3.3700,50.0000,40.7441,23.9056,28.8894,50.0000,5.2539,2.8440,0.4000,1.0000,0.0000
14.2467,-0.3075,47.2040,3.3658,50.0000,42.1680,24.4667,29.3368,50.0000,5.3277,2.8559,0.4000,1.0000,0.0000
14.1043,-0.3054,46.5609,3.3978,50.0000,43.6423,25.0377,29.7887,50.0000,5.4561,2.8912,0.4000,1.0000,0.0000
14.4867,-0.3063,45.9172,3.3910,50.0000,44.9818,25.6092,30.3108,50.0000,5.4602,2.8803,0.4000,1.0000,0.0000
14.3188,-0.3011,45.2654,3.3935,50.0000,46.7881,26.2210,30.7113,50.0000,5.5718,2.9024,0.4000,1.0000,0.0000
14.3364,-0.2994,44.6131,3.4119,50.0000,48.4209,26.8267,31.1873,50.0000,5.6525,2.9219,0.4000,1.0000,0.0000
14.4945,-0.2984,43.9600,3.4540,50.0000,50.0000,27.4389,31.6828,50.0000,5.7419,2.9501,0.4000,1.0000,0.0000
14.3952,-0.2973,43.2999,3.4695,50.0000,50.0000,28.0637,32.1813,50.0000,5.7933,2.9627,0.4000,1.0000,0.0000
14.4190,-0.2977,42.6384,3.4949,50.0000,50.0000,28.6900,32.7113,50.0000,5.8348,2.9830,0.4000,1.0000,0.0000
14.3840,-0.2918,41.9783,3.6039,50.0000,50.0000,29.3672,33.1158,50.0000,6.0865,3.0745,0.4000,1.0000,0.0000
14.7491,-0.2989,41.3120,3.5769,50.0000,50.0000,29.9686,33.7939,50.0000,5.8840,3.0137,0.4000,1.0000,0.0000
14.4999,-0.2911,40.6408,3.6299,50.0000,50.0000,30.6906,34.1680,50.0000,6.0659,3.0683,0.4000,1.0000,0.0000
14.5493,-0.2897,39.9715,3.6939,50.0000,50.0000,31.3744,34.6755,50.0000,6.1526,3.1134,0.4000,1.0000,0.0000
14.6926,-0.2905,39.3007,3.7942,50.0000,50.0000,32.0514,35.2265,50.0000,6.2039,3.1544,0.4000,1.0000,0.0000
14.4744,-0.2912,38.6243,3.8606,50.0000,50.0000,32.7384,35.7758,50.0000,6.2173,3.1798,0.7000,1.0000,0.0000
14.3532,-0.2920,37.9568,3.9339,50.0000,50.0000,33.4244,36.3191,50.0000,6.2472,3.2156,0.7000,1.0000,0.0000
14.0436,-0.2921,37.2960,4.0845,50.0000,50.0000,34.1189,36.8367,50.0000,6.3546,3.2985,0.7000,1.0000,0.0000
14.2278,-0.2950,36.6452,4.1921,50.0000,50.0000,34.7869,37.4064,50.0000,6.3456,3.3372,0.7000,1.0000,0.0000
13.9889,-0.2918,35.9920,4.2429,50.0000,50.0000,35.5304,37.8531,50.0000,6.2778,3.3238,0.7000,1.0000,0.0000
13.8597,-0.2915,35.3495,4.3744,50.0000,50.0000,36.2431,38.3468,50.0000,6.3688,3.4007,0.8000,1.0000,0.0000
14.0338,-0.2353,34.7081,4.3243,50.0000,50.0000,37.7604,37.8743,50.0000,7.2761,3.4941,0.8000,1.0000,1.0000
14.1067,-0.1564,34.0591,4.1645,50.0000,50.0000,39.9900,37.3048,50.0000,9.3186,3.6063,0.8000,1.0000,1.0000
14.1171,-0.0697,33.4053,4.0440,50.0000,50.0000,42.9710,36.9892,50.0000,50.0000,3.7681,0.8000,1.0000,1.0000
14.1705,-0.0432,32.7467,4.1136,50.0000,50.0000,44.7329,37.3620,50.0000,50.0000,3.8424,0.8000,1.0000,0.0000
14.2324,-0.0433,32.0814,4.2402,50.0000,50.0000,45.7509,37.9476,50.0000,50.0000,3.9166,0.9000,1.0000,0.0000
14.4694,-0.0413,31.4068,4.4521,50.0000,50.0000,46.8694,38.5370,50.0000,50.0000,4.0033,0.9000,1.0000,0.0000
14.6931,-0.0448,30.7138,4.5441,50.0000,50.0000,47.8412,39.1849,50.0000,50.0000,4.0007,0.9000,1.0000,0.0000
14.8636,-0.0436,30.0087,4.7503,50.0000,50.0000,49.0075,39.8178,50.0000,50.0000,4.0713,0.9000,1.0000,0.0000
15.1106,-0.0453,29.2910,4.9846,50.0000,50.0000,50.0000,40.4873,50.0000,50.0000,4.1361,0.9000,1.0000,0.0000
15.2859,-0.0435,28.5592,5.2462,50.0000,49.9138,50.0000,41.1521,50.0000,50.0000,4.2274,0.9000,1.0000,0.0000
14.9282,-0.0231,27.8284,6.0954,50.0000,49.4726,50.0000,41.7235,50.0000,50.0000,4.7866,1.0000,1.0000,0.0000
15.6182,-0.0308,27.0954,7.3148,50.0000,49.2063,50.0000,42.4551,50.0000,50.0000,5.3116,1.0000,1.0000,0.0000
16.2823,-0.0386,26.3261,8.3870,50.0000,48.9453,50.0000,43.2246,50.0000,50.0000,5.5732,1.0000,1.0000,0.0000
16.9202,-0.0466,25.5223,9.2493,50.0000,48.6893,50.0000,44.0301,50.0000,50.0000,5.4977,1.0000,1.0000,0.0000
17.5321,-0.0549,24.6859,9.4151,50.0000,48.4381,50.0000,44.8700,50.0000,50.0000,5.1028,1.0000,1.0000,0.0000
17.2649,-0.0634,23.8185,10.2281,50.0000,48.1932,50.0000,45.7276,50.0000,10.2439,4.7198,1.0000,1.0000,0.0000
16.0174,0.0117,22.9973,50.0000,50.0000,47.7132,50.0000,46.2823,50.0000,50.0000,6.1052,1.0000,1.0000,0.0000
16.6544,0.0029,22.2050,50.0000,50.0000,47.4964,50.0000,47.0809,50.0000,50.0000,8.0424,1.0000,1.0000,0.0000
17.2677,-0.0060,21.3795,50.0000,50.0000,47.2886,50.0000,47.9141,50.0000,50.0000,10.1507,1.0000,1.0000,0.0000
17.8570,-0.0152,20.5223,50.0000,50.0000,47.0894,50.0000,48.7804,50.0000,50.0000,13.4589,1.0000,1.0000,1.0000
18.3704,0.1080,19.6352,50.0000,50.0000,47.1897,50.0000,49.9823,50.0000,50.0000,50.0000,1.2000,1.0000,1.0000
18.7676,0.2350,18.7224,50.0000,50.0000,48.2103,50.0000,50.0000,50.0000,50.0000,50.0000,1.2000,1.0000,1.0000
19.1145,0.2720,17.7875,50.0000,50.0000,48.6868,50.0000,50.0000,50.0000,50.0000,50.0000,1.2000,1.0000,0.0000
19.4625,0.2632,16.8321,50.0000,50.0000,48.5643,50.0000,50.0000,50.0000,50.0000,50.0000,1.2000,1.0000,0.0000
19.8091,0.2549,15.8565,50.0000,50.0000,48.4674,50.0000,50.0000,50.0000,50.0000,50.0000,1.2000,1.0000,0.0000
20.1527,0.2470,14.8615,50.0000,50.0000,48.3950,50.0000,50.0000,50.0000,50.0000,8.4648,1.2000,1.0000,0.0000
19.1858,0.2395,13.8475,50.0000,50.0000,48.3433,50.0000,50.0000,50.0000,50.0000,6.9160,1.2000,1.0000,0.0000
19.3968,0.3271,12.8875,50.0000,50.0000,49.9739,50.0000,50.0000,50.0000,50.0000,7.4300,1.2000,1.0000,1.0000
19.3174,0.4723,11.9112,50.0000,50.0000,50.0000,47.6336,50.0000,50.0000,50.0000,7.4015,1.2000,1.0000,1.0000
19.5268,0.6206,10.9358,50.0000,50.0000,50.0000,46.4496,50.0000,50.0000,50.0000,7.4115,1.2000,1.0000,1.0000
19.3981,0.6679,9.9510,50.0000,50.0000,50.0000,46.3737,50.0000,50.0000,50.0000,7.2229,1.2000,1.0000,0.0000
19.1713,0.7108,8.9795,50.0000,50.0000,50.0000,46.4419,50.0000,50.0000,50.0000,7.6953,1.2000,1.0000,0.0000
19.3908,0.7194,8.0145,50.0000,50.0000,50.0000,46.5937,50.0000,50.0000,50.0000,8.2977,1.0000,1.0000,0.0000
19.6618,0.4617,39.0188,50.0000,50.0000,50.0000,46.7895,50.0000,50.0000,50.0000,7.9658,1.0000,1.0000,0.0000
19.4457,0.4898,38.0427,50.0000,50.0000,50.0000,47.0371,50.0000,50.0000,9.9796,8.4189,1.0000,1.0000,0.0000
19.3278,0.4626,37.0680,50.0000,50.0000,50.0000,47.2859,50.0000,50.0000,8.9285,50.0000,1.0000,1.0000,-1.0000
19.7388,0.3181,36.0893,50.0000,50.0000,50.0000,48.0723,50.0000,50.0000,7.7249,50.0000,1.0000,1.0000,-1.0000
20.2031,0.1712,35.0886,50.0000,50.0000,50.0000,49.9885,50.0000,50.0000,7.2213,50.0000,1.0000,1.0000,-1.0000
20.3023,0.1220,34.0642,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,6.8397,50.0000,1.0000,1.0000,0.0000
20.6265,0.1439,33.0343,50.0000,50.0000,50.0000,50.0000,50.0000,8.4320,6.6820,50.0000,1.0000,1.0000,0.0000
20.7255,0.1520,31.9915,50.0000,50.0000,50.0000,50.0000,50.0000,7.3866,6.8266,50.0000,1.0000,1.0000,0.0000
21.1663,0.1613,30.9405,50.0000,50.0000,50.0000,50.0000,50.0000,6.8780,6.9705,50.0000,1.0000,1.0000,0.0000
21.5872,0.1628,29.8695,50.0000,50.0000,50.0000,50.0000,50.0000,6.0956,6.8478,50.0000,1.0000,1.0000,0.0000
21.6811,0.1648,28.7781,50.0000,50.0000,50.0000,50.0000,50.0000,5.4270,6.6110,50.0000,1.0000,1.0000,0.0000
21.9685,0.1838,27.6822,50.0000,50.0000,50.0000,50.0000,50.0000,5.0736,6.4581,50.0000,1.0000,1.0000,0.0000
21.8531,0.2146,26.5800,50.0000,50.0000,50.0000,50.0000,50.0000,5.2073,6.8741,50.0000,1.0000,1.0000,-1.0000
22.2482,0.0693,25.4774,50.0000,50.0000,50.0000,50.0000,50.0000,5.2465,11.2420,50.0000,1.0000,1.0000,-1.0000
22.6164,-0.0758,24.3556,50.0000,50.0000,50.0000,50.0000,6.9123,5.3437,50.0000,50.0000,1.0000,1.0000,-1.0000
22.9312,-0.2209,23.2155,50.0000,50.0000,50.0000,50.0000,5.5697,5.5425,50.0000,50.0000,1.0000,1.0000,-1.0000
23.1987,-0.2673,22.0594,50.0000,50.0000,50.0000,50.0000,4.9463,5.4819,50.0000,50.0000,1.0000,1.0000,0.0000
23.4471,-0.2650,20.8890,50.0000,50.0000,50.0000,50.0000,4.4415,5.0887,50.0000,50.0000,1.0000,1.0000,0.0000
23.7063,-0.2634,19.7054,50.0000,50.0000,50.0000,50.0000,3.8934,4.5839,50.0000,50.0000,1.0000,1.0000,0.0000
22.3765,-0.2627,18.5085,50.0000,50.0000,50.0000,9.9106,3.7997,4.5925,50.0000,50.0000,1.0000,1.0000,0.0000
22.7267,-0.1775,17.3767,50.0000,50.0000,50.0000,50.0000,4.6860,5.2932,50.0000,50.0000,1.0000,1.0000,0.0000
23.0625,-0.1785,16.2277,50.0000,50.0000,50.0000,50.0000,5.2806,6.0992,50.0000,50.0000,1.0000,1.0000,0.0000
23.3842,-0.1805,15.0624,50.0000,50.0000,50.0000,50.0000,5.6874,6.7056,50.0000,50.0000,1.0000,1.0000,0.0000
23.6922,-0.1837,13.8816,50.0000,50.0000,50.0000,50.0000,5.9694,7.1583,50.0000,50.0000,1.0000,1.0000,0.0000
23.9869,-0.1883,12.6862,50.0000,50.0000,50.0000,50.0000,6.1081,7.4315,50.0000,50.0000,1.0000,1.0000,0.0000
24.2688,-0.1949,11.4771,50.0000,50.0000,50.0000,50.0000,6.1287,7.5323,50.0000,50.0000,1.0000,1.0000,0.0000
24.4665,-0.2039,10.2555,50.0000,50.0000,50.0000,14.1898,6.0532,7.5078,50.0000,50.0000,0.9000,1.0000,0.0000
24.5156,-0.2165,9.0297,50.0000,50.0000,50.0000,12.2802,5.8759,7.3481,50.0000,50.0000,0.9000,1.0000,0.0000
24.5548,0.2717,38.4626,50.0000,50.0000,50.0000,9.2024,5.5495,7.6836,50.0000,50.0000,0.9000,1.0000,-1.0000
24.5641,0.1971,37.3575,50.0000,50.0000,50.0000,7.4590,5.2043,8.0228,50.0000,50.0000,0.8000,1.0000,0.0000
24.3485,0.2121,36.2560,50.0000,50.0000,50.0000,6.7209,4.7840,7.3418,50.0000,50.0000,0.8000,1.0000,0.0000
24.1483,0.2275,35.1655,50.0000,50.0000,50.0000,5.9047,4.2763,6.5222,50.0000,50.0000,0.8000,1.0000,0.0000
